%,Turnout,Incumb_Y,State,Cln_name,Year,Terms_in_office,Party_enc,First_name,Seats_up%,Seats_before%,Gender
51.56,787726.0,0,Kansas,Frederic Sackett,1924,0,R,Frederic,0.3333333333333333,0.53125,M
48.44,787726.0,0,Kansas,Augustus Owsley Stanley,1924,0,D,Owsley,0.32558139534883723,0.4479166666666667,
60.43,246211.0,1,Maine,Bert Fernald,1924,2,R,Bert,0.3333333333333333,0.53125,M
39.57,246211.0,0,Maine,Fulton Redman,1924,0,D,Fulton,0.32558139534883723,0.4479166666666667,M
50.26,1126526.0,0,Massachusetts,Frederick Gillett,1924,0,R,Frederick,0.3333333333333333,0.53125,M
48.61,1126526.0,1,Massachusetts,David Walsh,1924,1,D,David,0.32558139534883723,0.4479166666666667,M
1.13,1126526.0,0,Massachusetts,Antoinette Konikow,1924,0,T,Antoinette,0.5,0.02083333333333333,F
0.0,1126526.0,0,Massachusetts,All others,1924,0,T,All,0.5,0.02083333333333333,M
75.04,1118803.0,1,Michigan,James Couzens,1924,1,R,James,0.3333333333333333,0.53125,M
23.85,1118803.0,0,Michigan,Mortimer Cooley,1924,0,D,Mortimer,0.32558139534883723,0.4479166666666667,M
0.67,1118803.0,0,Michigan,Frank Titus,1924,0,T,Frank,0.5,0.02083333333333333,M
0.3,1118803.0,0,Michigan,Logan Cunningham,1924,0,S,Logan,0.0,0.0,M
0.14,1118803.0,0,Michigan,Albert Day,1924,0,S,Albert,0.0,0.0,M
0.0,1118803.0,0,Michigan,Scattering,1924,0,T,Scattering,0.5,0.02083333333333333,M
74.26,1156726.0,1,Michigan,James Couzens,1924,1,R,James,0.3333333333333333,0.53125,M
24.6,1156726.0,0,Michigan,Thomas Weadock,1924,0,D,Thomas,0.32558139534883723,0.4479166666666667,M
0.72,1156726.0,0,Michigan,Frank Titus,1924,0,T,Frank,0.5,0.02083333333333333,M
0.27,1156726.0,0,Michigan,Logan Cunningham,1924,0,S,Logan,0.0,0.0,M
0.14,1156726.0,0,Michigan,Albert Day,1924,0,S,Albert,0.0,0.0,M
0.01,1156726.0,0,Michigan,Scattering,1924,0,T,Scattering,0.5,0.02083333333333333,M
46.45,836563.0,0,Minnesota,Thomas Schall,1924,0,R,Thomas,0.3333333333333333,0.53125,M
45.5,836563.0,1,Minnesota,Magnus Johnson,1924,1,T,Magnus,0.5,0.02083333333333333,M
6.42,836563.0,0,Minnesota,John Farrell,1924,0,D,John,0.32558139534883723,0.4479166666666667,M
1.03,836563.0,0,Minnesota,Merle Birmingham,1924,0,T,Merle,0.5,0.02083333333333333,F
0.6,836563.0,0,Minnesota,Thomas Keefe,1924,0,I,Thomas,0.0,0.0,M
52.81,169821.0,1,Montana,Thomas Walsh,1924,2,D,Thomas,0.32558139534883723,0.4479166666666667,M
42.4,169821.0,0,Montana,Frank Linderman,1924,0,R,Frank,0.3333333333333333,0.53125,M
4.34,169821.0,0,Montana,Anderson,1924,0,T,Anderson,0.5,0.02083333333333333,M
0.31,169821.0,0,Montana,Charles Juttner,1924,0,S,Charles,0.0,0.0,M
0.15,169821.0,0,Montana,Sam Teagarden,1924,0,I,Sam,0.0,0.0,M
62.56,439017.0,1,Nebraska,George Norris,1924,2,R,George,0.3333333333333333,0.53125,M
37.44,439017.0,0,Nebraska,Thomas,1924,0,D,Thomas,0.32558139534883723,0.4479166666666667,M
59.76,158028.0,1,New_Hampshire,Henry Keyes,1924,1,R,Henry,0.3333333333333333,0.53125,M
40.24,158028.0,0,New_Hampshire,George Farrand,1924,0,D,George,0.32558139534883723,0.4479166666666667,M
61.84,983175.0,1,New_Hampshire,Walter Evans Edge,1924,0,R,Evans,0.3333333333333333,0.53125,M
33.67,983175.0,0,New_Hampshire,Frederick Donnelly,1924,0,D,Frederick,0.32558139534883723,0.4479166666666667,M
3.84,983175.0,0,New_Hampshire,George Record,1924,0,T,George,0.5,0.02083333333333333,M
0.4,983175.0,0,New_Hampshire,Day,1924,0,T,Day,0.5,0.02083333333333333,F
0.11,983175.0,0,New_Hampshire,Vollgraf,1924,0,T,Vollgraf,0.5,0.02083333333333333,
0.1,983175.0,0,New_Hampshire,John Butterworth,1924,0,S,John,0.0,0.0,M
0.02,983175.0,0,New_Hampshire,Loew,1924,0,T,Loew,0.5,0.02083333333333333,M
51.25,111913.0,0,New_Mexico,Sam Bratton,1924,0,D,Sam,0.32558139534883723,0.4479166666666667,M
48.75,111913.0,1,New_Mexico,Holm Bursum,1924,1,R,Holm,0.3333333333333333,0.53125,M
61.57,479797.0,1,North_Carolina,Furnifold McLendel Simmons,1924,0,D,McLendel,0.32558139534883723,0.4479166666666667,
38.43,479797.0,0,North_Carolina,Whitener,1924,0,R,Whitener,0.3333333333333333,0.53125,
61.65,553927.0,1,Oklahoma,William Pine,1924,0,R,William,0.3333333333333333,0.53125,M
35.47,553927.0,0,Oklahoma,John Walton,1924,0,D,John,0.32558139534883723,0.4479166666666667,M
2.88,553927.0,0,Oklahoma,George Wilson,1924,0,T,George,0.5,0.02083333333333333,M
65.96,264803.0,1,Oregon,Charles McNary,1924,3,R,Charles,0.3333333333333333,0.53125,M
24.67,264803.0,0,Oregon,Milton Miller,1924,0,D,Milton,0.32558139534883723,0.4479166666666667,M
7.7,264803.0,0,Oregon,Coulter,1924,0,T,Coulter,0.5,0.02083333333333333,M
1.67,264803.0,0,Oregon,Robinson,1924,0,S,Robinson,0.0,0.0,M
56.38,206769.0,1,Rhode_Island,Jesse Metcalf,1924,0,R,Jesse,0.3333333333333333,0.53125,M
42.63,206769.0,0,Rhode_Island,William Flynn,1924,0,D,William,0.32558139534883723,0.4479166666666667,M
0.59,206769.0,0,Rhode_Island,James Reid,1924,0,T,James,0.5,0.02083333333333333,M
0.41,206769.0,0,Rhode_Island,Edward Sullivan,1924,0,T,Edward,0.5,0.02083333333333333,M
57.63,209626.0,1,Rhode_Island,Jesse Metcalf,1924,0,R,Jesse,0.3333333333333333,0.53125,M
41.8,209626.0,0,Rhode_Island,William Flynn,1924,0,D,William,0.32558139534883723,0.4479166666666667,M
0.23,209626.0,0,Rhode_Island,Edward Sullivan,1924,0,T,Edward,0.5,0.02083333333333333,M
0.2,209626.0,0,Rhode_Island,James Reid,1924,0,T,James,0.5,0.02083333333333333,M
0.14,209626.0,0,Rhode_Island,Peter McDermott,1924,0,S,Peter,0.0,0.0,M
45.4,198912.0,1,South_Dakota,William McMaster,1924,0,R,William,0.3333333333333333,0.53125,M
32.08,198912.0,0,South_Dakota,Cherry,1924,0,D,Cherry,0.32558139534883723,0.4479166666666667,F
12.05,198912.0,0,South_Dakota,Tom Ayres,1924,0,T,Tom,0.5,0.02083333333333333,M
7.23,198912.0,0,South_Dakota,George Egan,1924,0,I,George,0.0,0.0,M
1.98,198912.0,0,South_Dakota,Charles Hall Dillon,1924,0,I,Hall,0.0,0.0,M
0.69,198912.0,0,South_Dakota,Loucks,1924,0,I,Loucks,0.0,0.0,
0.56,198912.0,0,South_Dakota,Don Livingston,1924,0,I,Don,0.0,0.0,M
57.32,257972.0,0,South_Dakota,Lawrence Tyson,1924,0,D,Lawrence,0.32558139534883723,0.4479166666666667,M
42.59,257972.0,0,South_Dakota,Hugh Lindsay,1924,0,R,Hugh,0.3333333333333333,0.53125,M
0.09,257972.0,0,South_Dakota,Williams,1924,0,I,Williams,0.0,0.0,M
85.4,693121.0,1,Texas,Morris Sheppard,1924,2,D,Morris,0.32558139534883723,0.4479166666666667,M
14.6,693121.0,0,Texas,Kennerly,1924,0,R,Kennerly,0.3333333333333333,0.53125,M
73.12,207184.0,1,Virginia,Carter Glass,1924,2,D,Carter,0.32558139534883723,0.4479166666666667,M
24.18,207184.0,0,Virginia,Noak,1924,0,R,Noak,0.3333333333333333,0.53125,M
2.7,207184.0,0,Virginia,Carroll Riker,1924,0,T,Carroll,0.5,0.02083333333333333,M
50.92,569564.0,0,West_Virginia,Guy Goff,1924,0,R,Guy,0.3333333333333333,0.53125,M
47.72,569564.0,0,West_Virginia,William Chilton,1924,0,D,William,0.32558139534883723,0.4479166666666667,M
1.36,569564.0,0,West_Virginia,Holt,1924,0,S,Holt,0.0,0.0,M
53.04,77858.0,1,Wyoming,Francis Warren,1924,2,R,Francis,0.3333333333333333,0.53125,M
43.07,77858.0,0,Wyoming,Robert Rose,1924,0,D,Robert,0.32558139534883723,0.4479166666666667,M
2.86,77858.0,0,Wyoming,Kindler,1924,0,T,Kindler,0.5,0.02083333333333333,F
1.03,77858.0,0,Wyoming,William Guthrie,1924,0,I,William,0.0,0.0,M
80.87,113513.0,1,Alabama,Hugo Black,1926,0,D,Hugo,0.1794871794871795,0.40625,M
19.13,113513.0,0,Alabama,Edmund Dryer,1926,0,R,Edmund,0.5,0.5833333333333334,M
58.53,76796.0,0,Arizona,Carl Hayden,1926,0,D,Carl,0.1794871794871795,0.40625,M
41.47,76796.0,1,Arizona,Ralph Cameron,1926,1,R,Ralph,0.5,0.5833333333333334,M
84.8,33214.0,1,Arkansas,Thaddeus Caraway,1926,1,D,Thaddeus,0.1794871794871795,0.40625,M
15.2,33214.0,0,Arkansas,Robert Jones,1926,0,R,Robert,0.5,0.5833333333333334,M
63.11,1061854.0,1,California,Samuel Shortridge,1926,1,R,Samuel,0.5,0.5833333333333334,M
36.88,1061854.0,0,California,John Elliott,1926,0,D,John,0.1794871794871795,0.40625,M
0.01,1061854.0,0,California,Scattering,1926,0,T,Scattering,0.0,0.010416666666666666,M
50.25,297695.0,0,California,Charles Waterman,1926,0,R,Charles,0.5,0.5833333333333334,M
46.39,297695.0,0,California,William Sweet,1926,0,D,William,0.1794871794871795,0.40625,M
1.96,297695.0,0,California,Morton Alexander,1926,0,T,Morton,0.0,0.010416666666666666,M
0.75,297695.0,0,California,Frank Rice,1926,0,T,Frank,0.0,0.010416666666666666,M
0.37,297695.0,0,California,James Ownbey,1926,0,T,James,0.0,0.010416666666666666,M
0.29,297695.0,0,California,James Ayres,1926,0,T,James,0.0,0.010416666666666666,M
63.31,302327.0,1,Connecticut,Hiram Bingham III,1926,1,R,Bingham,0.5,0.5833333333333334,M
35.64,302327.0,0,Connecticut,Rollin Tyler,1926,0,D,Rollin,0.1794871794871795,0.40625,M
1.05,302327.0,0,Connecticut,Rice,1926,0,I,Rice,0.0,0.0,M
77.86,65568.0,1,Florida,Duncan Fletcher,1926,3,D,Duncan,0.1794871794871795,0.40625,M
12.78,65568.0,0,Florida,John Lindsay,1926,0,R,John,0.5,0.5833333333333334,M
9.35,65568.0,0,Florida,O’Neal,1926,0,R,O’Neal,0.5,0.5833333333333334,
45.41,125179.0,1,Idaho,Frank Gooding,1926,1,R,Frank,0.5,0.5833333333333334,M
29.6,125179.0,0,Idaho,Samuels,1926,0,T,Samuels,0.0,0.010416666666666666,M
24.99,125179.0,0,Idaho,John Nugent,1926,0,D,John,0.1794871794871795,0.40625,M
50.62,1026010.0,1,Indiana,Arthur Raymond Robinson,1926,1,R,Raymond,0.5,0.5833333333333334,M
48.4,1026010.0,0,Indiana,Evans Woollen,1926,0,D,Evans,0.1794871794871795,0.40625,M
0.51,1026010.0,0,Indiana,Albert Stanley,1926,0,T,Albert,0.0,0.010416666666666666,M
0.47,1026010.0,0,Indiana,William Fogleson,1926,0,S,William,0.0,0.0,M
50.04,1044817.0,1,Indiana,James Eli Watson,1926,0,R,Eli,0.5,0.5833333333333334,F
48.95,1044817.0,0,Indiana,Albert Stump,1926,0,D,Albert,0.1794871794871795,0.40625,M
0.52,1044817.0,0,Indiana,William Harris,1926,0,T,William,0.0,0.010416666666666666,M
0.49,1044817.0,0,Indiana,Forrest Wallace,1926,0,S,Forrest,0.0,0.0,M
56.61,571278.0,0,Iowa,Smith Brookhart,1926,0,R,Smith,0.5,0.5833333333333334,M
43.39,571278.0,0,Iowa,Claude Porter,1926,0,D,Claude,0.1794871794871795,0.40625,M
63.57,484876.0,1,Kansas,Charles Curtis,1926,2,R,Charles,0.5,0.5833333333333334,M
34.74,484876.0,0,Kansas,Charles Stephens,1926,0,D,Charles,0.1794871794871795,0.40625,M
1.69,484876.0,0,Kansas,Phillips,1926,0,S,Phillips,0.0,0.0,M
51.84,553654.0,0,Kentucky,Alben Barkley,1926,0,D,Alben,0.1794871794871795,0.40625,M
48.16,553654.0,1,Kentucky,Richard Ernst,1926,1,R,Richard,0.5,0.5833333333333334,M
71.8,110723.0,0,Kentucky,Arthur Gould,1926,0,R,Arthur,0.5,0.5833333333333334,M
28.2,110723.0,0,Kentucky,Fulton Redman,1926,0,D,Fulton,0.1794871794871795,0.40625,M
57.51,339764.0,0,Maryland,Millard Tydings,1926,0,D,Millard,0.1794871794871795,0.40625,M
41.41,339764.0,1,Maryland,Ovington Weller,1926,1,R,Ovington,0.5,0.5833333333333334,
1.08,339764.0,0,Maryland,William Toole,1926,0,S,William,0.0,0.0,M
52.01,1009966.0,0,Massachusetts,David Walsh,1926,0,D,David,0.1794871794871795,0.40625,M
46.54,1009966.0,1,Massachusetts,William Butler,1926,1,R,William,0.5,0.5833333333333334,M
0.51,1009966.0,0,Massachusetts,John Ballam,1926,0,T,John,0.0,0.010416666666666666,M
0.47,1009966.0,0,Massachusetts,Washington Cook,1926,0,T,Washington,0.0,0.010416666666666666,M
0.47,1009966.0,0,Massachusetts,Alfred Baker Lewis,1926,0,S,Baker,0.0,0.0,M
0.0,1009966.0,0,Massachusetts,Scattering,1926,0,T,Scattering,0.0,0.010416666666666666,M
52.09,987457.0,0,Missouri,Harry Hawes,1926,0,D,Harry,0.1794871794871795,0.40625,M
47.91,987457.0,1,Missouri,George Howard Williams,1926,0,R,Howard,0.5,0.5833333333333334,M
51.3,986480.0,0,Missouri,Harry Hawes,1926,0,D,Harry,0.1794871794871795,0.40625,M
47.71,986480.0,1,Missouri,George Williams,1926,2,R,George,0.5,0.5833333333333334,M
0.76,986480.0,0,Missouri,Herman Faris,1926,0,T,Herman,0.0,0.010416666666666666,M
0.18,986480.0,0,Missouri,Robert Morrison,1926,0,S,Robert,0.0,0.0,M
0.05,986480.0,0,Missouri,William Wesley Cox,1926,0,S,Wesley,0.0,0.0,M
55.78,31246.0,1,Nevada,Tasker Oddie,1926,1,R,Tasker,0.5,0.5833333333333334,M
42.48,31246.0,0,Nevada,Raymond Baker,1926,0,D,Raymond,0.1794871794871795,0.40625,M
1.74,31246.0,0,Nevada,George Bice,1926,0,I,George,0.0,0.0,M
62.32,127214.0,1,New_Hampshire,George Moses,1926,2,R,George,0.5,0.5833333333333334,M
37.68,127214.0,0,New_Hampshire,Robert Murchie,1926,0,D,Robert,0.1794871794871795,0.40625,M
46.48,2842813.0,0,New_York,Robert Wagner,1926,0,D,Robert,0.1794871794871795,0.40625,M
42.4,2842813.0,1,New_York,James Wolcott Wadsworth,1926,0,R,Wolcott,0.5,0.5833333333333334,
8.16,2842813.0,0,New_York,Franklin Cristman,1926,0,T,Franklin,0.0,0.010416666666666666,M
2.58,2842813.0,0,New_York,Jessie Hughan,1926,0,S,Jessie,0.0,0.0,F
0.23,2842813.0,0,New_York,William Dunne,1926,0,T,William,0.0,0.010416666666666666,M
0.15,2842813.0,0,New_York,Joseph Brandon,1926,0,S,Joseph,0.0,0.0,M
60.51,361825.0,1,North_Carolina,Lee Slater Overman,1926,0,D,Slater,0.1794871794871795,0.40625,M
39.49,361825.0,0,North_Carolina,Johnson Hayes,1926,0,R,Johnson,0.5,0.5833333333333334,M
69.58,155106.0,1,North_Dakota,Gerald Nye,1926,1,R,Gerald,0.5,0.5833333333333334,M
12.22,155106.0,0,North_Dakota,Norris Nelson,1926,0,I,Norris,0.0,0.0,M
8.72,155106.0,0,North_Dakota,Burchard,1926,0,D,Burchard,0.1794871794871795,0.40625,M
6.28,155106.0,0,North_Dakota,Stone,1926,0,I,Stone,0.0,0.0,M
3.21,155106.0,0,North_Dakota,William Lemke,1926,0,I,William,0.0,0.0,M
53.19,1337426.0,1,Ohio,Frank Willis,1926,1,R,Frank,0.5,0.5833333333333334,M
46.6,1337426.0,0,Ohio,Atlee Pomerene,1926,0,D,Atlee,0.1794871794871795,0.40625,M
0.21,1337426.0,0,Ohio,Goerke,1926,0,S,Goerke,0.0,0.0,
55.35,353349.0,0,Oklahoma,Elmer Thomas,1926,0,D,Elmer,0.1794871794871795,0.40625,M
44.1,353349.0,1,Oklahoma,John Harreld,1926,1,R,John,0.5,0.5833333333333334,M
0.29,353349.0,0,Oklahoma,Hart,1926,0,S,Hart,0.0,0.0,M
0.22,353349.0,0,Oklahoma,Edwin Spurr,1926,0,T,Edwin,0.0,0.010416666666666666,M
0.04,353349.0,0,Oklahoma,Thomas Hopley,1926,0,I,Thomas,0.0,0.0,M
39.79,223699.0,0,Oregon,Frederick Steiwer,1926,0,R,Frederick,0.5,0.5833333333333334,M
36.34,223699.0,0,Oregon,Bert Haney,1926,0,D,Bert,0.1794871794871795,0.40625,M
22.46,223699.0,1,Oregon,Robert Stanfield,1926,1,R,Robert,0.5,0.5833333333333334,M
1.41,223699.0,0,Oregon,Adams,1926,0,I,Adams,0.0,0.0,M
54.64,1504696.0,0,Oregon,William Scott Vare,1926,0,R,Scott,0.5,0.5833333333333334,M
43.11,1504696.0,0,Oregon,William Bauchop Wilson,1926,0,D,Bauchop,0.1794871794871795,0.40625,
1.3,1504696.0,0,Oregon,Elisha Kent Kane,1926,0,T,Kent,0.0,0.010416666666666666,M
0.66,1504696.0,0,Oregon,George Snyder,1926,0,S,George,0.0,0.0,M
0.21,1504696.0,0,Oregon,Carey,1926,0,T,Carey,0.0,0.010416666666666666,F
0.07,1504696.0,0,Oregon,Robert Macauly,1926,0,T,Robert,0.0,0.010416666666666666,M
0.02,1504696.0,0,Oregon,Scattering,1926,0,T,Scattering,0.0,0.010416666666666666,M
59.57,177297.0,1,South_Dakota,Peter Norbeck,1926,1,R,Peter,0.5,0.5833333333333334,M
33.33,177297.0,0,South_Dakota,Gunderson,1926,0,D,Gunderson,0.1794871794871795,0.40625,M
7.1,177297.0,0,South_Dakota,Howard Platt,1926,0,T,Howard,0.0,0.010416666666666666,M
61.51,143220.0,1,Utah,Reed Smoot,1926,3,R,Reed,0.5,0.5833333333333334,M
37.57,143220.0,0,Utah,Ashby Snow,1926,0,D,Ashby,0.1794871794871795,0.40625,M
0.91,143220.0,0,Utah,Stoney,1926,0,S,Stoney,0.0,0.0,M
73.41,71228.0,1,Vermont,Porter Dale,1926,1,R,Porter,0.5,0.5833333333333334,M
26.52,71228.0,0,Vermont,James Kennedy,1926,0,D,James,0.1794871794871795,0.40625,M
0.07,71228.0,0,Vermont,Scattering,1926,0,T,Scattering,0.0,0.010416666666666666,M
51.31,319863.0,1,Washington,Wesley Livsey Jones,1926,0,R,Livsey,0.5,0.5833333333333334,M
46.51,319863.0,0,Washington,Scott Bullitt,1926,0,D,Scott,0.1794871794871795,0.40625,M
1.1,319863.0,0,Washington,David Burgess,1926,0,S,David,0.0,0.0,M
1.07,319863.0,0,Washington,Freeman,1926,0,T,Freeman,0.0,0.010416666666666666,M
54.92,545768.0,0,Wisconsin,John Blaine,1926,0,R,John,0.5,0.5833333333333334,M
20.36,545768.0,0,Wisconsin,Charles Rosa,1926,0,T,Charles,0.0,0.010416666666666666,M
12.22,545768.0,0,Wisconsin,Thomas Kearney,1926,0,D,Thomas,0.1794871794871795,0.40625,M
5.74,545768.0,0,Wisconsin,Leo Krzycki,1926,0,S,Leo,0.0,0.0,M
4.36,545768.0,0,Wisconsin,Tittemore,1926,0,I,Tittemore,0.0,0.0,
1.81,545768.0,0,Wisconsin,Ella Sanford,1926,0,T,Ella,0.0,0.010416666666666666,F
0.56,545768.0,0,Wisconsin,Richard Koeppel,1926,0,I,Richard,0.0,0.0,M
0.02,545768.0,0,Wisconsin,Scattering,1926,0,T,Scattering,0.0,0.010416666666666666,M
54.25,86664.0,1,Arizona,Henry Ashurst,1928,3,D,Henry,0.4130434782608696,0.4893617021276596,M
45.75,86664.0,0,Arizona,Ralph Cameron,1928,0,R,Ralph,0.2553191489361702,0.5,M
74.1,1549796.0,1,California,Hiram Johnson,1928,2,R,Hiram,0.2553191489361702,0.5,M
18.22,1549796.0,0,California,Minor Moore,1928,0,D,Minor,0.4130434782608696,0.4893617021276596,M
5.94,1549796.0,0,California,Charles Hiram Randall,1928,0,T,Hiram,1.0,0.010638297872340424,M
1.72,1549796.0,0,California,Lena Morrow Lewis,1928,0,S,Morrow,0.0,0.0,M
0.01,1549796.0,0,California,Anita Whitney,1928,0,I,Anita,0.0,0.0,F
0.01,1549796.0,0,California,Scattering,1928,0,T,Scattering,1.0,0.010638297872340424,M
53.86,551401.0,0,Connecticut,Frederic Walcott,1928,0,R,Frederic,0.2553191489361702,0.5,M
45.6,551401.0,0,Connecticut,Augustine Lonergan,1928,0,D,Augustine,0.4130434782608696,0.4893617021276596,M
0.55,551401.0,0,Connecticut,Martin F Plunkett,1928,0,S,Martin,0.0,0.0,M
60.95,104553.0,0,Delaware,John Townsend,1928,0,R,John,0.2553191489361702,0.5,M
39.05,104553.0,1,Delaware,"Thomas Bayard,",1928,1,D,Thomas,0.4130434782608696,0.4893617021276596,M
68.53,224449.0,1,Florida,Park Trammell,1928,2,D,Park,0.4130434782608696,0.4893617021276596,M
31.47,224449.0,0,Florida,Barclay Warburton,1928,0,R,Barclay,0.2553191489361702,0.5,M
62.56,145337.0,1,Idaho,John Thomas,1928,1,R,John,0.2553191489361702,0.5,M
36.74,145337.0,0,Idaho,Chase Clark,1928,0,D,Chase,0.4130434782608696,0.4893617021276596,M
0.7,145337.0,0,Idaho,Lundt,1928,0,S,Lundt,0.0,0.0,
54.46,2927011.0,0,Illinois,Otis Glenn,1928,0,R,Otis,0.2553191489361702,0.5,M
44.94,2927011.0,0,Illinois,Anton Cermak,1928,0,D,Anton,0.4130434782608696,0.4893617021276596,M
0.44,2927011.0,0,Illinois,George Ross Kirkpatrick,1928,0,S,Ross,0.0,0.0,M
0.11,2927011.0,0,Illinois,Max Bedacht,1928,0,T,Max,1.0,0.010638297872340424,M
0.05,2927011.0,0,Illinois,Jenning,1928,0,S,Jenning,0.0,0.0,M
55.3,1414440.0,1,Indiana,Arthur Raymond Robinson,1928,2,R,Raymond,0.2553191489361702,0.5,M
44.12,1414440.0,0,Indiana,Albert Stump,1928,0,D,Albert,0.4130434782608696,0.4893617021276596,M
0.29,1414440.0,0,Indiana,William Harris,1928,0,T,William,1.0,0.010638297872340424,M
0.24,1414440.0,0,Indiana,Philip Reinbold,1928,0,S,Philip,0.0,0.0,M
0.03,1414440.0,0,Indiana,Charles Ginsberg,1928,0,S,Charles,0.0,0.0,M
0.02,1414440.0,0,Indiana,William Jackson,1928,0,T,William,1.0,0.010638297872340424,M
0.01,1414440.0,0,Indiana,John Zalind,1928,0,T,John,1.0,0.010638297872340424,M
79.47,308930.0,1,Maine,Frederick Hale,1928,2,R,Frederick,0.2553191489361702,0.5,M
20.53,308930.0,0,Maine,Herbert Holmes,1928,0,D,Herbert,0.4130434782608696,0.4893617021276596,M
54.05,474067.0,0,Maryland,Phillips Lee Goldsborough,1928,0,R,Lee,0.2553191489361702,0.5,M
45.24,474067.0,1,Maryland,William Cabell Bruce,1928,1,D,Cabell,0.4130434782608696,0.4893617021276596,M
0.43,474067.0,0,Maryland,William A Toole,1928,0,S,William,0.0,0.0,M
0.29,474067.0,0,Maryland,Robert W Stevens,1928,0,T,Robert,1.0,0.010638297872340424,M
53.65,1524914.0,1,Massachusetts,David Walsh,1928,2,D,David,0.4130434782608696,0.4893617021276596,M
45.48,1524914.0,0,Massachusetts,Benjamin Loring Young,1928,0,R,Loring,0.2553191489361702,0.5,M
0.5,1524914.0,0,Massachusetts,Alfred Lewis,1928,0,S,Alfred,0.0,0.0,M
0.37,1524914.0,0,Massachusetts,John Ballam,1928,0,T,John,1.0,0.010638297872340424,M
71.79,1362146.0,1,Michigan,Arthur Vandenberg,1928,2,R,Arthur,0.2553191489361702,0.5,M
27.65,1362146.0,0,Michigan,John Bailey,1928,0,D,John,0.4130434782608696,0.4893617021276596,M
0.21,1362146.0,0,Michigan,William Krieghoff,1928,0,S,William,0.0,0.0,M
0.17,1362146.0,0,Michigan,Ben Faulkner,1928,0,T,Ben,1.0,0.010638297872340424,M
0.14,1362146.0,0,Michigan,Duly McCone,1928,0,T,Duly,1.0,0.010638297872340424,F
0.05,1362146.0,0,Michigan,David Boyd,1928,0,S,David,0.0,0.0,M
72.03,1352561.0,1,Michigan,Arthur Vandenberg,1928,2,R,Arthur,0.2553191489361702,0.5,M
27.77,1352561.0,0,Michigan,John Bailey,1928,0,D,John,0.4130434782608696,0.4893617021276596,M
0.2,1352561.0,0,Michigan,Francis Elliott,1928,0,S,Francis,0.0,0.0,M
0.0,1352561.0,0,Michigan,Scattering,1928,0,T,Scattering,1.0,0.010638297872340424,M
65.37,1017541.0,1,Minnesota,Henrik Shipstead,1928,1,T,Henrik,1.0,0.010638297872340424,M
33.71,1017541.0,0,Minnesota,Arthur Nelson,1928,0,R,Arthur,0.2553191489361702,0.5,M
0.92,1017541.0,0,Minnesota,Vincent Dunne,1928,0,T,Vincent,1.0,0.010638297872340424,M
51.91,1516923.0,0,Missouri,Roscoe Patterson,1928,0,R,Roscoe,0.2553191489361702,0.5,M
47.88,1516923.0,0,Missouri,Charles Hay,1928,0,D,Charles,0.4130434782608696,0.4893617021276596,M
0.19,1516923.0,0,Missouri,Charles Harrison,1928,0,S,Charles,0.0,0.0,M
0.02,1516923.0,0,Missouri,William Wesley Cox,1928,0,S,Wesley,0.0,0.0,M
53.2,194840.0,1,Montana,Burton Wheeler,1928,1,D,Burton,0.4130434782608696,0.4893617021276596,M
46.8,194840.0,0,Montana,Joseph Dixon,1928,0,R,Joseph,0.2553191489361702,0.5,M
61.28,528752.0,1,Nebraska,Robert Howell,1928,1,R,Robert,0.2553191489361702,0.5,M
38.72,528752.0,0,Nebraska,Richard Metcalfe,1928,0,D,Richard,0.4130434782608696,0.4893617021276596,M
0.0,528752.0,0,Nebraska,Scattering,1928,0,T,Scattering,1.0,0.010638297872340424,M
59.26,32929.0,1,Nevada,Key Pittman,1928,3,D,Key,0.4130434782608696,0.4893617021276596,M
40.74,32929.0,0,Nevada,Samuel Platt,1928,0,R,Samuel,0.2553191489361702,0.5,M
57.87,1454627.0,0,New_Jersey,Hamilton Fish Kean,1928,0,R,Fish,0.2553191489361702,0.5,M
41.84,1454627.0,1,New_Jersey,Edward Edwards,1928,1,D,Edward,0.4130434782608696,0.4893617021276596,M
0.16,1454627.0,0,New_Jersey,Charlotte Bohlin,1928,0,S,Charlotte,0.0,0.0,F
0.09,1454627.0,0,New_Jersey,Albert Weisbrod,1928,0,T,Albert,1.0,0.010638297872340424,M
0.03,1454627.0,0,New_Jersey,Will Martin,1928,0,T,Will,1.0,0.010638297872340424,M
0.02,1454627.0,0,New_Jersey,Frank Sanders,1928,0,S,Frank,0.0,0.0,M
55.65,116118.0,0,New_Jersey,Octavio Larrazolo,1928,0,R,Octavio,0.2553191489361702,0.5,M
44.35,116118.0,0,New_Jersey,Juan Vigil,1928,0,D,Juan,0.4130434782608696,0.4893617021276596,M
57.69,117983.0,1,New_Mexico,Bronson Cutting,1928,2,R,Bronson,0.2553191489361702,0.5,M
42.31,117983.0,0,New_Mexico,Jethro Vaught,1928,0,D,Jethro,0.4130434782608696,0.4893617021276596,M
49.08,4246994.0,1,New_Mexico,Royal Copeland,1928,1,D,Royal,0.4130434782608696,0.4893617021276596,M
47.89,4246994.0,0,New_Mexico,Alanson Houghton,1928,0,R,Alanson,0.2553191489361702,0.5,M
2.62,4246994.0,0,New_Mexico,McAlister Coleman,1928,0,S,McAlister,0.0,0.0,M
0.28,4246994.0,0,New_Mexico,Robert Minor,1928,0,T,Robert,1.0,0.010638297872340424,M
